file,start_datetime,stop_datetime,replicate,sex,species,strain,region_id,status
Monitor2-8.txt,2024-03-22 09:00:00,2024-03-26 08:59:00,2,M,Dsec,Praislin7611,8,DEAD 
Monitor2-8.txt,2024-03-22 09:00:00,2024-03-26 08:59:00,2,M,Dsec,Praislin7611,9,DEAD 
Monitor2-8.txt,2024-03-22 09:00:00,2024-03-26 08:59:00,2,M,Dsec,Praislin7611,10,DEAD 
Monitor2-8.txt,2024-03-22 09:00:00,2024-03-26 08:59:00,2,M,Dsec,Praislin7611,11,DEAD  
Monitor2-8.txt,2024-03-22 09:00:00,2024-03-26 08:59:00,2,M,Dsec,Praislin7611,12,DEAD 
Monitor2-8.txt,2024-03-22 09:00:00,2024-03-26 08:59:00,2,M,Dsec,Praislin7611,13,DEAD 
Monitor2-8.txt,2024-03-22 09:00:00,2024-03-26 08:59:00,2,M,Dsec,Praislin7611,14,DEAD 
Monitor2-8.txt,2024-03-22 09:00:00,2024-03-26 08:59:00,2,M,Dsec,Praislin7611,15,DEAD 
Monitor2-8.txt,2024-03-22 09:00:00,2024-03-26 08:59:00,2,M,Dsec,Praislin7621,16,DEAD 
Monitor2-8.txt,2024-03-22 09:00:00,2024-03-26 08:59:00,2,M,Dsec,Praislin7621,17,DEAD 
Monitor2-8.txt,2024-03-22 09:00:00,2024-03-26 08:59:00,2,M,Dsec,Praislin7621,18,DEAD 
Monitor2-8.txt,2024-03-22 09:00:00,2024-03-26 08:59:00,2,M,Dsec,Praislin7621,19,DEAD 
Monitor2-8.txt,2024-03-22 09:00:00,2024-03-26 08:59:00,2,M,Dsec,Praislin7621,20,DEAD 
Monitor2-8.txt,2024-03-22 09:00:00,2024-03-26 08:59:00,2,M,Dsec,Praislin7621,21,DEAD 
Monitor2-8.txt,2024-03-22 09:00:00,2024-03-26 08:59:00,2,M,Dsec,Mahe13112,22,DEAD 
Monitor2-8.txt,2024-03-22 09:00:00,2024-03-26 08:59:00,2,M,Dsec,Mahe13112,23,DEAD  
Monitor2-8.txt,2024-03-22 09:00:00,2024-03-26 08:59:00,2,M,Dsec,Mahe13112,24,DEAD 
Monitor2-8.txt,2024-03-22 09:00:00,2024-03-26 08:59:00,2,M,Dsec,Mahe13111,25,DEAD
Monitor2-8.txt,2024-03-22 09:00:00,2024-03-26 08:59:00,2,M,Dsec,Mahe13111,26,DEAD 
Monitor2-8.txt,2024-03-22 09:00:00,2024-03-26 08:59:00,2,M,Dsec,Mahe13111,27,DEAD 
Monitor2-8.txt,2024-03-22 09:00:00,2024-03-26 08:59:00,2,M,Dsec,Mahe13111,28,DEAD 
Monitor2-8.txt,2024-03-22 09:00:00,2024-03-26 08:59:00,2,M,Dsec,Mahe13111,29,OK 
Monitor2-8.txt,2024-03-22 09:00:00,2024-03-26 08:59:00,2,M,Dsec,Mahe13111,30,DEAD 
Monitor2-8.txt,2024-03-22 09:00:00,2024-03-26 08:59:00,2,M,Dsec,Mahe13111,31,DEAD 
Monitor2-8.txt,2024-03-22 09:00:00,2024-03-26 08:59:00,2,M,Dsec,Mahe13111,32,DEAD 
Monitor4-8.txt,2024-03-22 09:00:00,2024-03-26 08:59:00,2,M,Dsec,Mahe13111,1,DEAD
Monitor4-8.txt,2024-03-22 09:00:00,2024-03-26 08:59:00,2,M,Dsec,Mahe13111,2,DEAD 
Monitor4-8.txt,2024-03-22 09:00:00,2024-03-26 08:59:00,2,M,Dsec,Mahe13111,3,DEAD 
Monitor4-8.txt,2024-03-22 09:00:00,2024-03-26 08:59:00,2,M,Dsec,Mahe13111,4,DEAD 
Monitor4-8.txt,2024-03-22 09:00:00,2024-03-26 08:59:00,2,M,Dsec,Mahe13111,5,DEAD 
Monitor4-8.txt,2024-03-22 09:00:00,2024-03-26 08:59:00,2,M,Dsec,Mahe13111,6,DEAD 
Monitor4-8.txt,2024-03-22 09:00:00,2024-03-26 08:59:00,2,M,Dsec,Mahe13111,7,DEAD 
Monitor4-8.txt,2024-03-22 09:00:00,2024-03-26 08:59:00,2,M,Dsec,Mahe13111,8,DEAD 
Monitor4-8.txt,2024-03-22 09:00:00,2024-03-26 08:59:00,2,M,Dsec,Mahe13111,9,DEAD 
